TotalCharges,MonthlyCharges,tenure,Charges_Internet_Interaction,tenure_group,PaymentMethod_Electronic check,Security_Services_Count,Total_Services,Engagement_Level,InternetService_Fiber optic,gender,PaperlessBilling,Security_Support_Interaction,Partner,Tenure_Contract_Interaction
0.20351106423296675,0.7539311240743528,-0.019745966154397852,87.65,1,0,2,4,1,1,1,0,2,0,0
0.24236632617952328,0.473530285643069,0.14307697319997809,0.0,1,0,3,6,1,0,1,1,2,0,0
-0.33875130407369275,-0.3195561094465974,-0.10115743583158582,0.0,1,0,2,3,1,0,0,1,1,0,0
-0.19254494291510807,0.3109309828840996,-0.30468611002455576,0.0,1,0,4,6,1,0,0,0,2,0,0
0.29056791313411684,1.2948226822317401,-0.1418631706701798,103.95,1,1,1,5,1,1,1,1,0,1,0
-0.9770219311483543,0.3673429858821094,-1.2816237461508113,76.0,0,1,0,2,0,1,0,0,0,0,0
1.7332806828019154,1.4756729271371243,0.9978974048104517,109.4,2,0,3,7,2,1,0,1,1,1,0
-0.7862340384960356,-1.4942531130522119,-0.30468611002455576,0.0,1,0,0,1,1,0,1,0,0,0,0
0.5345157717359029,1.3744631570524595,-0.019745966154397852,106.35,1,0,2,6,1,1,1,0,0,1,0
1.738151302876526,0.7273842991341125,1.5677776925507676,0.0,2,0,4,8,2,0,1,0,2,1,71
-0.9508039537197066,-0.9931817923051841,-1.1595065416350294,0.0,0,0,2,2,0,0,0,0,1,0,0
1.1471607940936936,0.8368899520126024,0.9164859351332638,0.0,2,1,4,8,2,0,0,1,2,1,0
-0.3195101608059738,0.8933019550106117,-0.6303319887333076,91.85,1,1,2,4,1,1,0,0,2,1,0
-0.319488221075908,-1.3366313399695375,1.2421318138420157,0.0,2,0,0,2,2,0,1,0,0,1,63
-0.8937387158185243,-0.6812565992573657,-1.0373893371192475,0.0,0,1,2,3,0,0,1,1,1,0,0
2.8004730326632408,1.7544145890096428,1.6084834273893616,117.8,2,0,4,8,2,1,1,1,2,1,0
-0.30979086038681825,-1.0197286172454239,0.5094285867473239,0.0,1,1,0,1,1,0,0,0,0,0,0
-0.971164023220782,0.8103431270723621,-1.2816237461508113,89.35,0,1,0,3,0,1,0,1,0,0,0
2.5258095519693153,1.510515634871189,1.6084834273893616,110.45,2,0,3,7,2,1,0,1,2,1,72
-0.6101896444479439,0.5481932307874936,-0.8338606629262776,81.45,0,1,0,2,0,1,1,1,0,0,0
0.26987874768205417,1.2135230308522553,-0.10115743583158582,101.5,1,1,1,5,1,1,1,1,1,1,0
2.526972357662803,1.5918152862506738,1.6084834273893616,112.9,2,0,4,8,2,1,1,1,2,1,0
-0.21479182920184353,0.14501332700760036,-0.30468611002455576,69.3,1,1,0,1,1,1,0,1,0,1,0
-0.06625985665628258,0.6726314726948681,-0.22327464034736777,85.2,1,0,2,4,1,1,1,1,1,1,0
0.8458405413698039,0.22133544871078992,1.0386031396490458,0.0,2,0,4,6,2,0,1,0,2,1,58
-0.9680485815514365,-0.6613464805521857,-1.2409180113122174,0.0,0,0,0,1,0,0,1,1,0,0,0
0.5522430736290806,-0.17023021915774814,1.1200146093262338,0.0,2,0,1,3,2,0,1,1,1,1,0
-0.8367831765676711,-1.5008898192872717,-0.5082147842175256,0.0,1,0,0,1,1,0,0,0,0,1,0
1.2902517135829328,0.5996277041092083,1.2421318138420157,0.0,2,0,4,7,2,0,0,0,2,0,0
-0.8746292109312003,-1.4992306427285067,-0.7524491932490895,0.0,1,0,0,1,1,0,1,0,0,1,0
-0.739480473725786,-1.4793205240233267,-0.1418631706701798,0.0,1,0,0,1,1,0,0,0,0,0,0
-0.9801154330876342,0.13339909109624562,-1.2816237461508113,68.95,0,1,0,1,0,1,0,1,0,1,0
0.14087313489506773,0.8202981864249524,-0.1418631706701798,89.65,1,0,2,4,1,1,1,0,1,0,0
-0.9221287265236877,-0.4373576451189118,-1.1595065416350294,0.0,0,0,0,2,0,0,1,0,0,0,0
2.5559766808098097,1.679751643865218,1.5270719577121736,115.55,2,0,4,8,2,1,0,0,2,0,0
-0.8500567132574885,-0.29964599074141746,-1.0780950719578415,0.0,0,0,2,3,0,0,0,0,1,1,0
-0.8250234812523948,0.9895341954189815,-1.1595065416350294,94.75,0,1,1,4,0,1,1,1,0,0,0
-0.6345427448209974,-1.4992306427285067,0.5501343215859179,0.0,1,0,0,1,1,0,1,0,0,1,46
-0.8576039804001285,-0.6812565992573657,-0.9559778674420595,0.0,0,0,0,1,0,0,1,1,0,0,0
-0.9790623260444751,0.21303956591696496,-1.2816237461508113,71.35,0,0,0,1,0,1,1,1,0,0,0
0.3690463275795336,1.2102046777347255,-0.06045170099299184,101.4,1,1,2,5,1,1,1,1,0,0,0
-0.9773071476392099,0.3457736906181643,-1.2816237461508113,75.35,0,1,0,2,0,1,1,1,0,0,0
0.4688062801887899,0.29599839385521454,0.5094285867473239,0.0,1,0,3,6,1,0,1,0,2,1,45
-0.6883170232123076,-0.029200211662723803,-0.8745663977648716,0.0,0,0,2,4,0,0,0,0,1,0,0
2.062486332439455,1.490605516166009,1.2421318138420157,109.85,2,0,3,7,2,1,0,1,1,0,0
-0.9724804070247308,-1.3382905165283026,-1.2002122764736234,0.0,0,0,0,2,0,0,0,0,0,0,0
-0.5610446491005204,-0.02256350542766374,-0.6710377235719016,0.0,1,0,2,4,1,0,1,0,1,1,16
-0.8426630242253093,-1.4842980536996218,-0.5489205190561197,0.0,1,0,0,1,1,0,0,0,0,1,0
1.431455816286512,0.4702119325255387,1.5677776925507676,0.0,2,0,3,6,2,0,1,1,1,1,71
-0.39156023434210707,0.7240659460165827,-0.6303319887333076,86.75,1,1,2,4,1,1,1,0,1,0,0
-0.03148538450196734,-0.6679831867872458,0.7129572609402939,0.0,2,0,0,1,2,0,1,1,0,1,0
-0.9411504724907483,0.21138038935820005,-1.2409180113122174,71.3,0,0,0,1,0,1,1,1,0,0,0
-0.7139206881991126,-1.5008898192872717,0.06166550352279012,0.0,1,0,0,1,1,0,1,0,0,0,0
0.03696657330337241,-0.29300928450635744,0.387311382231542,0.0,1,0,1,3,1,0,1,0,1,1,0
1.5559637844100067,0.6477438243133932,1.4863662228735797,84.45,2,0,2,4,2,1,0,0,1,1,0
-0.8333825184074699,-0.6878933054924254,-0.9559778674420595,0.0,0,0,0,1,0,0,0,1,0,0,0
-0.958417040052544,-1.1425076825940335,-1.1595065416350294,0.0,0,1,1,1,0,0,1,0,1,0,0
1.6441176198144472,1.6498864658074486,0.8757802002946699,114.65,2,0,4,8,2,1,0,1,2,1,0
-0.15349222339795912,-0.18350363162786804,0.020959768684196134,0.0,1,1,2,4,1,0,0,0,2,0,0
-0.5862533989461407,0.634470411843273,-0.8338606629262776,84.05,0,1,0,3,0,1,0,1,0,0,0
1.7544086428552945,0.680927355488693,1.5677776925507676,0.0,2,1,3,7,2,0,1,0,2,1,0
-0.9678730637109099,-1.1673953309755083,-1.2002122764736234,0.0,0,1,1,1,0,0,1,1,1,0,0
-0.7800031551573444,0.33913698438310474,-1.0373893371192475,75.15,0,1,1,2,0,1,0,1,0,0,0
-0.6850041239723696,-1.4892755833759168,0.22448844287716607,0.0,1,0,0,1,1,0,0,0,0,0,38
-0.8534134919575581,-1.4942531130522119,-0.5489205190561197,0.0,1,0,0,1,1,0,1,0,0,1,0
1.586218672170764,0.659358060224748,1.5270719577121736,0.0,2,0,3,7,2,0,0,1,1,1,70
-0.2989306940042403,-1.1458260357115635,0.8757802002946699,0.0,2,1,1,1,2,0,1,0,0,1,0
0.5307421381645829,0.008960849188871207,0.9571916699718578,0.0,2,0,1,4,2,0,0,0,1,1,0
0.6306337291542342,-0.17686692539280796,1.3235432835192036,0.0,2,0,3,4,2,0,0,1,2,0,65
0.319440597900728,0.6709722961361032,0.1023712383613841,85.15,1,1,1,3,1,1,1,1,0,0,0
1.196349668901249,0.5515115839050234,1.2421318138420157,81.55,2,0,1,3,2,1,0,1,0,1,0
-0.6910156100104027,-1.5042081724048018,0.18378270803857208,0.0,1,0,0,1,1,0,0,0,0,1,0
-0.8488500281038688,0.8335715988950722,-1.1595065416350294,90.05,0,1,1,4,0,1,1,1,0,0,0
-0.5833134751173217,1.1206091435614158,-0.9152721326034655,98.7,0,1,1,5,0,1,0,1,1,0,0
-0.9795888795660546,0.1732193285066055,-1.2816237461508113,70.15,0,1,0,1,0,1,0,1,0,0,0
-0.40538226428356994,-1.497571466169742,1.5270719577121736,0.0,2,0,0,1,2,0,0,0,0,1,70
-0.13550164474399162,0.8319124223363072,-0.4268033145403377,90.0,1,1,1,4,1,1,0,1,1,0,0
-0.7597966637667297,0.450301813820359,-1.0373893371192475,0.0,0,1,3,6,0,0,0,1,2,0,0
-0.18420784549009875,-0.19511786753922303,-0.06045170099299184,0.0,1,0,0,3,1,0,1,1,0,1,0
0.6449823126172766,-0.3311703453579522,1.4863662228735797,0.0,2,0,2,4,2,0,0,1,0,1,69
0.35915150931985135,1.2998002119080347,-0.10115743583158582,104.1,1,1,2,6,1,1,0,1,0,0,0
0.24219080833899692,-0.3477621109456021,0.8350744654560759,0.0,2,1,2,4,2,0,1,1,0,0,0
-0.9789745671242117,0.219676272152025,-1.2816237461508113,71.55,0,0,0,1,0,1,1,1,0,0,0
1.7588185285985227,0.8352307754538371,1.5677776925507676,0.0,2,1,4,8,2,0,0,0,2,1,71
-0.4333554201174828,-0.9384289658659395,0.18378270803857208,0.0,1,1,2,2,1,0,1,0,0,0,0
2.3289004746286346,1.5138339879887188,1.4863662228735797,110.55,2,0,3,7,2,1,1,1,2,1,0
-0.43059101412919026,0.5249647589647837,-0.6710377235719016,80.75,1,0,2,3,1,1,1,0,1,1,0
-1.001616368552132,-1.4925939364934466,-1.2816237461508113,0.0,0,1,0,1,0,0,1,0,0,0,0
0.7710699413055097,-0.11713656927726834,1.4863662228735797,0.0,2,0,2,4,2,0,0,0,2,1,69
0.00636064986156185,1.535403283252664,-0.4675090493789317,111.2,1,1,3,7,1,1,1,1,1,1,0
1.7541014866343727,1.3777815101699897,1.1607203441648277,106.45,2,1,2,6,2,1,1,1,1,0,0
0.7563922618914801,1.3296653899658049,0.22448844287716607,105.0,1,1,2,6,1,1,0,1,1,1,0
-1.0019893439632508,-1.5207999379924515,-1.2816237461508113,0.0,0,0,0,1,0,0,1,0,0,0,0
-0.28954048953607187,0.28936168762015496,-0.38609757970174374,0.0,1,0,1,5,1,0,0,1,1,1,0
-0.9197153562164482,-0.4821554122055666,-1.1595065416350294,0.0,0,0,0,2,0,0,1,0,0,0,0
-0.8545543579209804,-0.33448869847548224,-1.0780950719578415,0.0,0,1,0,2,0,0,0,0,0,1,0
-0.40676446727771626,0.36402463276457964,-0.5489205190561197,0.0,1,0,3,6,1,0,0,1,2,0,0
0.9412783671560949,0.14335415044883548,1.2828375486806096,0.0,2,0,3,5,2,0,1,0,2,1,64
-0.37552229166399703,-1.3664965180273074,1.2014260790034217,0.0,2,0,0,2,2,0,1,1,0,1,0
-0.9745208019208516,0.5564891135813186,-1.2816237461508113,81.7,0,1,1,3,0,1,1,1,1,0,0
-0.9969870855082451,-1.1425076825940335,-1.2816237461508113,0.0,0,0,1,1,0,0,0,0,1,1,0
-0.9153932293934828,-1.1806687434456282,-0.9966836022806536,0.0,0,0,1,1,0,0,1,0,1,0,0
2.5544847791653345,1.6167029346321486,1.6084834273893616,113.65,2,0,4,8,2,1,0,1,2,1,72
-0.7082602378421325,-0.13372833486491825,-0.8745663977648716,0.0,0,1,3,4,0,0,1,1,1,0,0
-0.7970942048786135,-1.4876164068171518,-0.30468611002455576,0.0,1,0,0,1,1,0,0,0,0,1,25
0.17887274736905756,1.3545530383472797,-0.2639803751859618,105.75,1,1,2,6,1,1,1,0,0,1,0
-0.4768838445680578,0.3192268656779245,-0.6303319887333076,0.0,1,0,2,5,1,0,0,0,1,1,0
-0.8031495703767781,-0.6729607164635407,-0.8745663977648716,0.0,0,0,0,1,0,0,0,1,0,0,0
-0.3851318934328235,-1.4743429943470319,1.4456604880349857,0.0,2,0,0,1,2,0,0,0,0,0,68
1.850460781083428,1.5403808129289587,1.0793088744876398,111.35,2,1,3,7,2,1,1,1,1,0,0
-0.8069451436781641,-0.4688819997354467,-0.9559778674420595,0.0,0,0,3,4,0,0,1,0,2,0,0
-0.9426643138652895,0.25451897988608974,-1.2409180113122174,72.6,0,0,0,2,0,1,1,1,0,0,0
0.7648390579668186,0.6759498258123978,0.590840056424512,85.3,1,1,1,3,1,1,0,1,0,1,0
-0.21891649845421648,-0.34278458126930716,0.020959768684196134,0.0,1,1,2,4,1,0,1,1,1,0,0
-0.6319538566732313,-1.4925939364934466,0.5501343215859179,0.0,1,0,0,1,1,0,1,0,0,1,46
2.1690914808292447,1.522129870782544,1.3235432835192036,110.8,2,0,3,7,2,1,0,1,1,1,65
-0.3859436634452587,-1.1756912137693334,0.631545791263106,0.0,1,0,1,1,1,0,0,1,1,1,0
-0.973292177037166,-0.6281629493768859,-1.2409180113122174,0.0,0,0,0,1,0,0,1,1,0,0,0
-0.9776362435901972,0.32088604223668943,-1.2816237461508113,74.6,0,0,1,2,0,1,0,1,0,0,0
-0.9884964099727751,-0.5004063543519814,-1.2816237461508113,0.0,0,1,1,2,0,0,1,1,0,0,0
-0.04809376016178852,0.5233055824060188,-0.2639803751859618,80.7,1,1,1,3,1,1,0,1,0,0,0
-0.869341735985339,-1.477661347464562,-0.6710377235719016,0.0,1,1,0,1,1,0,0,0,0,1,0
1.2601065244725045,1.3844182164050498,0.6722515261016999,106.65,2,0,4,7,2,1,0,0,2,1,49
-0.6999231404171232,-1.4793205240233267,-0.019745966154397852,0.0,1,0,0,1,1,0,1,0,0,0,0
-0.7592920499752159,-1.497571466169742,-0.1418631706701798,0.0,1,0,0,1,1,0,1,1,0,0,0
-0.9934986684277808,-1.3482455758808924,-1.2409180113122174,0.0,0,0,0,0,0,0,1,0,0,0,0
1.8286746291280747,0.8601184238353119,1.5270719577121736,90.85,2,1,1,4,2,1,0,1,1,1,0
1.113022574111287,0.9530323111261518,0.7536629957788878,93.65,2,0,2,5,2,1,1,1,1,1,0
0.4447164565765261,-0.16359351292268806,0.9164859351332638,0.0,2,0,2,4,2,0,1,0,1,1,0
-0.7898321542268291,0.8252757161012472,-1.1188008067964355,89.8,0,1,1,4,0,1,1,1,0,0,0
-0.2563676176765611,-1.3266762806169474,1.4863662228735797,0.0,2,0,0,2,2,0,0,1,0,1,69
-0.7168825517579974,-0.4887921184406264,-0.7524491932490895,0.0,1,0,1,2,1,0,1,0,0,1,0
2.2029883637809275,1.2085455011759603,1.6084834273893616,101.35,2,1,2,6,2,1,0,1,0,1,0
0.8809879889352381,-0.11713656927726834,1.5677776925507676,0.0,2,0,3,5,2,0,0,1,1,1,71
-0.6700412280674846,-1.4760021709057967,0.346605647392948,0.0,1,1,0,1,1,0,0,0,0,0,0
-0.5070729131386179,-0.634799655611946,-0.2639803751859618,0.0,1,0,2,3,1,0,0,0,2,0,0
0.03578182787981854,0.46357522629047915,-0.1418631706701798,78.9,1,1,0,2,1,1,0,1,0,0,0
0.8126237900501616,0.3756388686759344,0.9164859351332638,0.0,2,1,3,6,2,0,0,0,2,1,0
-0.10382067452895614,-0.46058611694162177,0.26519417771576004,0.0,1,0,1,2,1,0,0,0,1,1,0
-0.19734974379952136,0.5780584088452633,-0.4675090493789317,82.35,1,1,1,3,1,1,1,1,0,0,0
-0.30632438303641957,-1.003136851657774,0.631545791263106,0.0,1,0,2,2,1,0,0,0,0,1,0
0.798626242268172,-0.17354857227527792,1.5677776925507676,0.0,2,0,3,5,2,0,0,0,2,1,71
-0.5006006927692028,0.7970697146022425,-0.7931549280876836,0.0,1,0,4,8,1,0,0,0,2,0,13
-0.973292177037166,-1.4859572302583868,-1.1595065416350294,0.0,0,0,0,1,0,0,0,0,0,0,0
2.4104504512832654,1.560290931634139,1.5270719577121736,111.95,2,0,4,8,2,1,0,1,2,0,70
0.37646195634177876,0.29765757041397994,0.387311382231542,0.0,1,0,4,6,1,0,0,0,2,0,0
-0.9928843559859379,-1.4677062881119718,-1.2409180113122174,0.0,0,0,0,1,0,0,0,1,0,0,0
-0.8957132915244476,-1.477661347464562,-0.7931549280876836,0.0,1,0,0,1,1,0,0,1,0,0,13
-0.8852261005529884,-0.6447547149645358,-1.0780950719578415,0.0,0,0,0,1,0,0,0,0,0,1,0
-0.9791720246948041,0.20474368312314,-1.2816237461508113,71.1,0,0,0,1,0,1,0,0,0,0,0
-0.7589190745640971,-1.4959122896109767,-0.1418631706701798,0.0,1,0,0,1,1,0,0,0,0,1,0
0.30855849178808437,-0.4390168216776767,1.0793088744876398,0.0,2,1,1,3,2,0,1,1,1,0,0
0.2770310996835094,-0.6530505977583607,1.3235432835192036,0.0,2,0,2,3,2,0,0,0,1,0,65
1.9155340204586329,0.8451858348064274,1.5677776925507676,0.0,2,1,4,8,2,0,1,0,2,1,71
0.8103859375834483,0.6129011165793284,0.7536629957788878,83.4,2,0,0,3,2,1,1,0,0,0,0
-0.8477969210607097,-1.4876164068171518,-0.5896262538947137,0.0,1,0,0,1,1,0,0,0,0,1,18
-0.7188351877338548,-0.8637660207215148,-0.6710377235719016,0.0,1,1,1,2,1,0,0,1,1,0,0
0.7215080910868359,1.6996617625703982,0.06166550352279012,116.15,1,0,4,8,1,1,0,1,2,0,34
-0.41990636558713873,0.5017362871420736,-0.6303319887333076,80.05,1,0,1,3,1,1,0,0,0,0,0
-0.1991268619348523,-0.16525268948145297,-0.06045170099299184,0.0,1,1,3,5,1,0,1,0,2,1,0
0.11652003452201415,0.904916190921967,-0.1825689055087738,92.2,1,0,0,4,1,1,1,0,0,1,0
1.086826536412705,0.9165304268333218,0.8350744654560759,92.55,2,1,2,4,2,1,1,1,1,1,0
0.7621404711687234,-0.005971739840013817,1.1200146093262338,0.0,2,1,3,5,2,0,0,0,2,0,0
-0.5421106620537228,-0.5501816511149312,-0.38609757970174374,0.0,1,0,0,2,1,0,1,1,0,1,0
2.2003336564429645,1.4026691585514646,1.4863662228735797,107.2,2,0,4,7,2,1,1,1,2,1,0
-0.7912362969510411,-1.466047111553207,-0.30468611002455576,0.0,1,0,0,1,1,0,1,1,0,0,25
1.1487404546584323,1.1206091435614158,0.6722515261016999,98.7,2,1,1,5,2,1,1,0,0,0,0
1.4546680506961431,1.1239274966789456,0.9164859351332638,98.8,2,1,1,5,2,1,1,1,1,0,0
-0.40696192484830845,0.6776090023711627,-0.6710377235719016,85.35,1,0,0,3,1,1,0,1,0,1,0
1.5158579578496982,0.9646465470375066,1.2014260790034217,94.0,2,0,0,4,2,1,0,1,0,0,0
1.3747416140663828,0.9447364283323268,1.0386031396490458,93.4,2,0,2,5,2,1,0,1,1,1,0
-0.4196650285564148,-1.5108448786398618,1.4863662228735797,0.0,2,0,0,1,2,0,0,0,0,1,69
-0.9769341722280912,0.37397969211716947,-1.2816237461508113,76.2,0,1,1,2,0,1,1,0,0,1,0
-0.37879131144380335,-0.29135010794759253,-0.22327464034736777,0.0,1,0,2,3,1,0,0,1,1,0,0
0.7715306756368918,0.5448748776699633,0.6722515261016999,0.0,2,0,4,7,2,0,1,0,2,0,49
-0.9728753221659155,0.680927355488693,-1.2816237461508113,85.45,0,1,1,3,0,1,0,1,0,0,0
-0.3078821038710924,-1.3316538102932427,1.3235432835192036,0.0,2,0,0,2,2,0,1,0,0,0,0
0.742372774379425,1.2782309166440902,0.26519417771576004,103.45,1,1,2,6,1,1,0,1,0,0,0
0.548074524916576,0.7024966507526377,0.428017117070136,86.1,1,0,3,4,1,1,1,1,1,1,0
-0.7985202873328915,-1.3432680462045974,-0.5082147842175256,0.0,1,1,0,0,1,0,0,1,0,1,0
-0.5716634784523744,0.667653943018573,-0.8338606629262776,85.05,0,0,1,3,0,1,1,1,0,1,0
-0.9660959455755789,-1.5025489958460367,-1.0780950719578415,0.0,0,0,0,1,0,0,1,0,0,0,0
-0.21097431617039186,-1.3084253384705327,1.4456604880349857,0.0,2,0,0,2,2,0,0,0,0,0,68
0.31542562729868395,0.03716685068787588,0.590840056424512,0.0,1,0,2,4,1,0,0,1,1,1,0
2.1309821697049265,1.679751643865218,1.2014260790034217,115.55,2,0,4,8,2,1,1,0,2,1,62
1.4773756713142605,1.1206091435614158,0.9571916699718578,98.7,2,1,2,5,2,1,0,1,1,1,0
-0.8756603782442935,-1.5125040551986266,-0.6303319887333076,0.0,1,0,0,1,1,0,0,0,0,1,0
0.23400728902444826,0.5017362871420736,0.1023712383613841,80.05,1,0,1,3,1,1,0,0,1,0,0
-0.9345246740108726,0.473530285643069,-1.2409180113122174,79.2,0,1,1,3,0,1,0,0,0,1,0
-0.9950125098023218,-0.9931817923051841,-1.2816237461508113,0.0,0,1,0,1,0,0,0,0,0,1,0
1.2000794230124372,1.27159421040903,0.631545791263106,103.25,1,0,2,6,1,1,0,1,1,1,0
0.8291224670596534,0.8086839505135972,0.5094285867473239,89.3,1,0,1,4,1,1,0,1,0,0,0
1.7264135472913158,0.8368899520126024,1.5270719577121736,0.0,2,0,4,8,2,0,1,1,2,1,70
0.05816035254694884,0.44864263726159415,-0.06045170099299184,78.45,1,1,2,3,1,1,1,1,1,0,0
-0.34757107556014993,-1.3250171040581826,1.0793088744876398,0.0,2,0,0,2,2,0,1,0,0,0,59
0.7527283269704893,0.6643355899010431,0.590840056424512,84.95,1,0,1,3,1,1,1,1,0,1,0
-0.7409723753702612,-1.5257774676687466,-0.019745966154397852,0.0,1,0,0,1,1,0,1,0,0,1,32
0.1779732184363591,0.18815191753549007,0.22448844287716607,0.0,1,0,3,5,1,0,1,0,2,0,0
1.1612680405260123,0.6079235869030333,1.0793088744876398,83.25,2,1,2,4,2,1,0,1,0,0,0
0.16272510604061835,1.1803394996769556,-0.22327464034736777,100.5,1,0,1,5,1,1,1,1,0,0,0
1.4513332117261393,0.9746016063900964,1.0386031396490458,94.3,2,1,2,5,2,1,0,1,0,1,0
2.4937994858032924,1.5387216363701939,1.5677776925507676,111.3,2,0,4,8,2,1,0,0,2,0,71
0.04319745664206372,0.7141108866639929,-0.22327464034736777,86.45,1,0,2,4,1,1,0,1,0,0,0
1.970120068862378,1.2682758572915003,1.3235432835192036,103.15,2,0,2,6,2,1,1,1,0,1,0
0.5821030462486535,0.1997661534468453,0.631545791263106,0.0,1,0,2,5,1,0,1,1,2,0,0
-0.025298380623407828,0.5199872292884885,-0.1825689055087738,80.6,1,1,0,2,1,1,0,1,0,0,0
-0.8059578558252024,-1.3349721634107725,-0.5489205190561197,0.0,1,0,0,2,1,0,0,0,0,0,0
0.9272369399139739,0.3607062796470494,1.0386031396490458,0.0,2,0,3,6,2,0,0,0,2,1,58
1.2717126416773201,1.1737027934418955,0.8350744654560759,100.3,2,0,2,5,2,1,0,1,0,0,0
0.5870394855134616,0.9828974891839214,0.30589991255435406,94.55,1,0,0,4,1,1,0,1,0,1,0
-1.0019235247730531,-1.5158224083161567,-1.2816237461508113,0.0,0,0,0,1,0,0,1,0,0,0,0
0.7609776654752353,1.313073624378155,0.30589991255435406,104.5,1,0,2,6,1,1,1,1,0,0,0
-0.3352409472631625,-1.3100845150292975,1.1607203441648277,0.0,2,0,0,2,2,0,1,0,0,1,61
2.2769691335628526,1.5237890473413087,1.3642490183577978,110.85,2,1,3,7,2,1,1,1,1,1,0
-0.32407362465966316,-0.8189682536348599,0.30589991255435406,0.0,1,0,3,3,1,0,1,0,2,0,0
-0.3228888792361092,1.1537926747367158,-0.7117434584104956,99.7,1,1,1,5,1,1,1,1,1,0,0
-0.27049680383894525,-1.3001294556767078,1.4456604880349857,0.0,2,0,0,2,2,0,1,0,0,1,68
-0.5934276906776619,0.5150096996121938,-0.8338606629262776,80.45,0,1,0,2,0,1,1,1,0,1,0
-1.0018577055828557,-1.5108448786398618,-1.2816237461508113,0.0,0,0,0,1,0,0,0,0,0,0,0
-0.9392197762449567,-1.5075265255223318,-0.9966836022806536,0.0,0,0,0,1,0,0,0,0,0,1,8
0.293595595883199,0.3275227484717495,0.30589991255435406,74.8,1,0,1,2,1,1,0,0,0,0,0
2.3026605574699213,1.2516840917038503,1.6084834273893616,102.65,2,0,3,6,2,1,1,1,1,1,72
-0.7245395175509665,0.26447403923868007,-0.9559778674420595,0.0,0,0,2,5,0,0,0,1,1,0,0
-0.5912556574011463,-0.19843622065675282,-0.7117434584104956,0.0,1,1,3,4,1,0,0,0,2,0,0
-1.00183576585279,-1.5091857020810966,-1.2816237461508113,0.0,0,1,0,1,0,0,1,0,0,0,0
0.1997593703917125,0.6112419400205631,0.020959768684196134,83.35,1,1,0,3,1,1,0,1,0,0,0
-0.678466084412757,-1.4925939364934466,0.22448844287716607,0.0,1,0,0,1,1,0,0,1,0,1,38
0.5767936315727265,-0.005971739840013817,0.9164859351332638,0.0,2,0,2,4,2,0,0,1,0,0,55
1.2151520175676513,0.48016699187812906,1.3235432835192036,0.0,2,0,2,6,2,0,0,1,1,1,65
-0.9072316498089998,-0.3394662281517771,-1.1595065416350294,0.0,0,0,2,3,0,0,0,0,1,1,0
0.9783784506973865,1.3628489211411048,0.428017117070136,106.0,1,0,3,6,1,1,0,1,2,0,0
-0.7438903594690145,-0.986545086070124,-0.5896262538947137,0.0,1,1,2,2,1,0,0,1,1,0,0
-0.9693210858952536,0.9497139580086216,-1.2816237461508113,93.55,0,1,0,4,0,1,1,1,0,0,0
-1.0020771028835138,-1.5274366442275116,-1.2816237461508113,0.0,0,0,0,1,0,0,1,0,0,0,0
-0.9187280683634865,0.1781968581829002,-1.2002122764736234,70.3,0,1,0,1,0,1,1,1,0,1,0
-0.6261837076659222,-1.469365464670737,0.346605647392948,0.0,1,0,0,1,1,0,0,0,0,1,41
-0.3863605183165092,0.7804779490145926,-0.6710377235719016,88.45,1,1,1,4,1,1,0,1,0,0,0
-0.8417634952926109,0.5067138168183688,-1.1188008067964355,80.2,0,1,0,2,0,1,0,0,0,0,0
1.5322030567487297,1.3412796258771595,0.9571916699718578,105.35,2,0,2,6,2,1,1,1,2,0,0
-0.688031806721452,-1.3017886322354726,-0.1825689055087738,0.0,1,0,0,2,1,0,0,0,0,1,0
-0.526643152357324,-1.4892755833759168,0.8757802002946699,0.0,2,0,0,1,2,0,0,0,0,1,54
-1.001813826122724,-1.5075265255223318,-1.2816237461508113,0.0,0,0,0,1,0,0,1,1,0,0,0
1.002007539978268,1.4391710428442943,0.387311382231542,108.3,1,1,2,6,1,1,1,1,1,1,0
1.99295932786089,1.3512346852297499,1.3642490183577978,105.65,2,0,3,6,2,1,1,1,2,0,66
-0.7412137124009851,0.6328112352845081,-0.9966836022806536,84.0,0,1,0,3,0,1,0,1,0,1,0
-0.8469412715881429,-1.3067661619117676,-0.7524491932490895,0.0,1,0,0,2,1,0,0,0,0,1,0
-0.09934496959553016,-0.5269531792922214,0.428017117070136,0.0,1,0,1,3,1,0,0,1,0,0,0
0.4684552445077368,-0.5004063543519814,1.5270719577121736,0.0,2,0,3,4,2,0,0,1,2,1,70
0.2283468386674682,0.8086839505135972,-0.06045170099299184,89.3,1,1,3,5,1,1,1,0,2,1,0
2.5311628461053743,1.5586317550753739,1.6084834273893616,111.9,2,0,3,7,2,1,1,1,2,1,72
0.016101890010783396,0.09026050056835591,0.06166550352279012,0.0,1,0,3,5,1,0,0,0,2,0,34
-0.859205580694933,-1.497571466169742,-0.5489205190561197,0.0,1,0,0,1,1,0,1,0,0,1,0
1.5213648300962177,1.3661672742586346,0.8350744654560759,106.1,2,0,3,6,2,1,0,1,1,1,0
-0.9697818202266357,-0.817309077076095,-1.2002122764736234,0.0,0,0,1,2,0,0,0,0,0,1,0
-0.5832257161970584,0.4934404043482487,-0.7931549280876836,79.8,1,1,2,3,1,1,1,1,0,0,0
